Date.Time,Year,Month,Day,Time,Temperature.in.Celsius,Dew.Point.Temperature.in.Celsius,Relative Humidity.in.Percent,Humidex.in.Celsius,Hour
2017/1/28 5:00,2017,1,28,5:00,3.9,2.7,92,NA,5
2017/1/28 6:00,2017,1,28,6:00,3.2,2,92,NA,6
2017/1/28 7:00,2017,1,28,7:00,3.4,2.2,92,NA,7
2017/1/28 8:00,2017,1,28,8:00,3.7,2.5,93,NA,8
2017/1/28 9:00,2017,1,28,9:00,5,2.2,82,NA,9
2017/1/28 10:00,2017,1,28,10:00,5.5,2.9,83,NA,10
2017/1/28 11:00,2017,1,28,11:00,6.5,2.8,77,NA,11
2017/1/28 12:00,2017,1,28,12:00,7.1,3.3,77,NA,12
2017/1/28 13:00,2017,1,28,13:00,7.6,3.9,77,NA,13
2017/1/28 14:00,2017,1,28,14:00,7.8,4.6,80,NA,14
2017/1/28 15:00,2017,1,28,15:00,8,4.5,79,NA,15
2017/1/28 16:00,2017,1,28,16:00,8.3,4.6,77,NA,16
2017/1/28 17:00,2017,1,28,17:00,7.9,4.8,81,NA,17
2017/1/28 18:00,2017,1,28,18:00,7.6,4.8,83,NA,18
2017/1/28 19:00,2017,1,28,19:00,7.5,4,79,NA,19
2017/1/28 20:00,2017,1,28,20:00,7.6,3.4,75,NA,20
2017/1/28 21:00,2017,1,28,21:00,7.4,3.5,76,NA,21
2017/1/28 22:00,2017,1,28,22:00,7.4,3.1,74,NA,22
2017/1/28 23:00,2017,1,28,23:00,7.4,3.5,76,NA,23
2017/1/29 0:00,2017,1,29,0:00,7.2,3.5,77,NA,0
2017/1/29 1:00,2017,1,29,1:00,7.2,2.6,72,NA,1
2017/1/29 2:00,2017,1,29,2:00,5.4,2.5,82,NA,2
2017/1/29 3:00,2017,1,29,3:00,6.4,3.7,83,NA,3
2017/1/29 4:00,2017,1,29,4:00,7.3,2.4,71,NA,4
2017/1/29 5:00,2017,1,29,5:00,6.4,3.3,80,NA,5
2017/1/29 6:00,2017,1,29,6:00,6.4,3.2,80,NA,6
2017/1/29 7:00,2017,1,29,7:00,6.7,3.8,82,NA,7
2017/1/29 8:00,2017,1,29,8:00,7.2,2.9,74,NA,8
2017/1/29 9:00,2017,1,29,9:00,7.9,1.5,64,NA,9
2017/1/29 10:00,2017,1,29,10:00,7.3,3.3,75,NA,10
2017/1/29 11:00,2017,1,29,11:00,7.3,3.6,77,NA,11
2017/1/29 12:00,2017,1,29,12:00,6.3,4.8,90,NA,12
2017/1/29 13:00,2017,1,29,13:00,6.2,4.7,90,NA,13
2017/1/29 14:00,2017,1,29,14:00,6.4,5.2,93,NA,14
2017/1/29 15:00,2017,1,29,15:00,6.7,5.4,91,NA,15
2017/1/29 16:00,2017,1,29,16:00,7,5.4,90,NA,16
2017/1/29 17:00,2017,1,29,17:00,6.7,5.4,92,NA,17
2017/1/29 18:00,2017,1,29,18:00,7.3,5.7,90,NA,18
2017/1/29 19:00,2017,1,29,19:00,7.4,5.9,90,NA,19
2017/1/29 20:00,2017,1,29,20:00,7.4,6.1,92,NA,20
2017/1/29 21:00,2017,1,29,21:00,7.1,6,93,NA,21
2017/1/29 22:00,2017,1,29,22:00,7.1,6.1,93,NA,22
2017/1/29 23:00,2017,1,29,23:00,6.7,5.1,89,NA,23
2017/1/30 0:00,2017,1,30,0:00,5.3,4.2,93,NA,0
2017/1/30 1:00,2017,1,30,1:00,5.3,4.3,94,NA,1
2017/1/30 2:00,2017,1,30,2:00,4.3,3.7,96,NA,2
2017/1/30 3:00,2017,1,30,3:00,4.9,4.1,95,NA,3
2017/1/30 4:00,2017,1,30,4:00,5,4.1,94,NA,4
2017/1/30 5:00,2017,1,30,5:00,4.6,3.4,92,NA,5
2017/1/30 6:00,2017,1,30,6:00,4.3,3.2,92,NA,6
2017/1/30 7:00,2017,1,30,7:00,4.1,2.9,91,NA,7
2017/1/30 8:00,2017,1,30,8:00,4.1,2.7,90,NA,8
2017/1/30 9:00,2017,1,30,9:00,4.3,2.9,91,NA,9
2017/1/30 10:00,2017,1,30,10:00,4.6,2.6,87,NA,10
2017/1/30 11:00,2017,1,30,11:00,5.3,3.2,86,NA,11
2017/1/30 12:00,2017,1,30,12:00,5.6,3.7,88,NA,12
2017/1/30 13:00,2017,1,30,13:00,5.8,2.4,79,NA,13
2017/1/30 14:00,2017,1,30,14:00,6.1,1.5,72,NA,14
2017/1/30 15:00,2017,1,30,15:00,5.7,1.9,77,NA,15
2017/1/30 16:00,2017,1,30,16:00,5.5,1.8,77,NA,16
2017/1/30 17:00,2017,1,30,17:00,5.4,2.1,79,NA,17
2017/1/30 18:00,2017,1,30,18:00,4.9,1.8,80,NA,18
2017/1/30 19:00,2017,1,30,19:00,5.1,2.2,81,NA,19
2017/1/30 20:00,2017,1,30,20:00,4.6,1.8,82,NA,20
2017/1/30 21:00,2017,1,30,21:00,4.1,1.6,84,NA,21
2017/1/30 22:00,2017,1,30,22:00,3.6,0.6,81,NA,22
2017/1/30 23:00,2017,1,30,23:00,2.2,-0.6,82,NA,23
2017/1/31 0:00,2017,1,31,0:00,2.1,-0.8,81,NA,0
2017/1/31 1:00,2017,1,31,1:00,1.1,-0.7,88,NA,1
2017/1/31 2:00,2017,1,31,2:00,0.3,-1.3,90,NA,2
2017/1/31 3:00,2017,1,31,3:00,-0.1,-1.5,90,NA,3
2017/1/31 4:00,2017,1,31,4:00,-0.5,-2,89,NA,4
2017/1/31 5:00,2017,1,31,5:00,-0.2,-2.3,86,NA,5
2017/1/31 6:00,2017,1,31,6:00,0,-3.9,75,NA,6
2017/1/31 7:00,2017,1,31,7:00,-0.5,-3.4,81,NA,7
2017/1/31 8:00,2017,1,31,8:00,-0.8,-2.6,88,NA,8
2017/1/31 9:00,2017,1,31,9:00,3.9,-2.9,61,NA,9
2017/1/31 10:00,2017,1,31,10:00,4.9,-3.8,53,NA,10
2017/1/31 11:00,2017,1,31,11:00,3.9,-4.3,55,NA,11
2017/1/31 12:00,2017,1,31,12:00,5.5,-7.9,37,NA,12
2017/1/31 13:00,2017,1,31,13:00,6.2,-8.1,35,NA,13
2017/1/31 14:00,2017,1,31,14:00,6.4,-10.7,28,NA,14
2017/1/31 15:00,2017,1,31,15:00,6.4,-10,30,NA,15
2017/1/31 16:00,2017,1,31,16:00,6.2,-10.5,29,NA,16
2017/1/31 17:00,2017,1,31,17:00,5.7,-10.6,30,NA,17
2017/1/31 18:00,2017,1,31,18:00,4.6,-11.2,31,NA,18
2017/1/31 19:00,2017,1,31,19:00,3.6,-9.5,38,NA,19
2017/1/31 20:00,2017,1,31,20:00,0.7,-6.8,57,NA,20
2017/1/31 21:00,2017,1,31,21:00,2,-9,44,NA,21
2017/1/31 22:00,2017,1,31,22:00,2.1,-7.8,48,NA,22
2017/1/31 23:00,2017,1,31,23:00,2.2,-7.5,49,NA,23
2017/2/1 0:00,2017,2,1,0:00,0.6,-7.3,56,NA,0
2017/2/1 1:00,2017,2,1,1:00,0.7,-7.6,54,NA,1
2017/2/1 2:00,2017,2,1,2:00,0.1,-7.5,57,NA,2
2017/2/1 3:00,2017,2,1,3:00,1,-6.5,57,NA,3
2017/2/1 4:00,2017,2,1,4:00,0.9,-5.8,61,NA,4
2017/2/1 5:00,2017,2,1,5:00,1.3,-8.1,50,NA,5
2017/2/1 6:00,2017,2,1,6:00,-0.9,-7.1,63,NA,6
2017/2/1 7:00,2017,2,1,7:00,-0.7,-7.7,59,NA,7
2017/2/1 8:00,2017,2,1,8:00,-1.7,-6.2,71,NA,8
2017/2/1 9:00,2017,2,1,9:00,1.4,-7.1,53,NA,9
2017/2/1 10:00,2017,2,1,10:00,3.1,-6.9,48,NA,10
2017/2/1 11:00,2017,2,1,11:00,4.2,-7.5,42,NA,11
2017/2/1 12:00,2017,2,1,12:00,5.8,-7.8,37,NA,12
2017/2/1 13:00,2017,2,1,13:00,7.5,-7,35,NA,13
2017/2/1 14:00,2017,2,1,14:00,7.7,-7,34,NA,14
2017/2/1 15:00,2017,2,1,15:00,7.1,-10.5,27,NA,15
2017/2/1 16:00,2017,2,1,16:00,6.9,-7.8,34,NA,16
2017/2/1 17:00,2017,2,1,17:00,6.4,-11.5,26,NA,17
2017/2/1 18:00,2017,2,1,18:00,5.5,-7.6,38,NA,18
2017/2/1 19:00,2017,2,1,19:00,4.6,-7.3,42,NA,19
2017/2/1 20:00,2017,2,1,20:00,2.6,-9.2,42,NA,20
2017/2/1 21:00,2017,2,1,21:00,2.2,-8.7,44,NA,21
2017/2/1 22:00,2017,2,1,22:00,1,-7.9,52,NA,22
2017/2/1 23:00,2017,2,1,23:00,0.1,-8.5,52,NA,23
2017/2/2 0:00,2017,2,2,0:00,0.4,-6.5,60,NA,0
2017/2/2 1:00,2017,2,2,1:00,-1,-7.5,61,NA,1
2017/2/2 2:00,2017,2,2,2:00,0.1,-10.5,45,NA,2
2017/2/2 3:00,2017,2,2,3:00,-0.5,-10.1,48,NA,3
2017/2/2 4:00,2017,2,2,4:00,-0.7,-8.8,54,NA,4
2017/2/2 5:00,2017,2,2,5:00,-1.9,-7.8,64,NA,5
2017/2/2 6:00,2017,2,2,6:00,-1.8,-8.1,62,NA,6
2017/2/2 7:00,2017,2,2,7:00,-1.2,-7.4,63,NA,7
2017/2/2 8:00,2017,2,2,8:00,-1.4,-7,65,NA,8
2017/2/2 9:00,2017,2,2,9:00,4,-6.5,46,NA,9
2017/2/2 10:00,2017,2,2,10:00,3.6,-7.1,45,NA,10
2017/2/2 11:00,2017,2,2,11:00,4.5,-10.3,33,NA,11
2017/2/2 12:00,2017,2,2,12:00,5.2,-10.1,32,NA,12
2017/2/2 13:00,2017,2,2,13:00,6.2,-11,28,NA,13
2017/2/2 14:00,2017,2,2,14:00,5.3,-6.6,42,NA,14
2017/2/2 15:00,2017,2,2,15:00,5.2,-9.3,34,NA,15
2017/2/2 16:00,2017,2,2,16:00,5.5,-9.5,33,NA,16
2017/2/2 17:00,2017,2,2,17:00,4,-3.7,57,NA,17
2017/2/2 18:00,2017,2,2,18:00,2.7,-4,61,NA,18
2017/2/2 19:00,2017,2,2,19:00,1.8,-5.8,57,NA,19
2017/2/2 20:00,2017,2,2,20:00,0.9,-5.5,62,NA,20
2017/2/2 21:00,2017,2,2,21:00,0.8,-5.3,64,NA,21
2017/2/2 22:00,2017,2,2,22:00,1.1,-6.2,58,NA,22
2017/2/2 23:00,2017,2,2,23:00,0.8,-4.4,68,NA,23
2017/2/3 0:00,2017,2,3,0:00,1,-5.9,60,NA,0
2017/2/3 1:00,2017,2,3,1:00,1.7,-3.5,68,NA,1
2017/2/3 2:00,2017,2,3,2:00,0.7,-5.2,65,NA,2
2017/2/3 3:00,2017,2,3,3:00,0.8,-4.9,66,NA,3
2017/2/3 4:00,2017,2,3,4:00,0.5,-4.3,70,NA,4
2017/2/3 5:00,2017,2,3,5:00,1.4,-5.4,61,NA,5
2017/2/3 6:00,2017,2,3,6:00,1.5,-5.3,61,NA,6
2017/2/3 7:00,2017,2,3,7:00,-0.1,-3.5,78,NA,7
2017/2/3 8:00,2017,2,3,8:00,-0.2,-0.8,96,NA,8
2017/2/3 9:00,2017,2,3,9:00,-0.2,-0.6,97,NA,9
2017/2/3 10:00,2017,2,3,10:00,-0.5,-0.9,97,NA,10
2017/2/3 11:00,2017,2,3,11:00,0.2,-0.2,97,NA,11
2017/2/3 12:00,2017,2,3,12:00,0.3,-0.2,96,NA,12
2017/2/3 13:00,2017,2,3,13:00,0,-0.5,96,NA,13
2017/2/3 14:00,2017,2,3,14:00,-0.2,-0.7,97,NA,14
2017/2/3 15:00,2017,2,3,15:00,-0.1,-0.5,97,NA,15
2017/2/3 16:00,2017,2,3,16:00,0.1,-0.3,97,NA,16
2017/2/3 17:00,2017,2,3,17:00,0.2,-0.2,97,NA,17
2017/2/3 18:00,2017,2,3,18:00,0.3,-0.1,98,NA,18
2017/2/3 19:00,2017,2,3,19:00,0.3,0,98,NA,19
2017/2/3 20:00,2017,2,3,20:00,0.4,0.1,98,NA,20
2017/2/3 21:00,2017,2,3,21:00,0.6,0.3,98,NA,21
2017/2/3 22:00,2017,2,3,22:00,0.8,0.5,98,NA,22
2017/2/3 23:00,2017,2,3,23:00,1.1,0.9,98,NA,23
2017/2/4 0:00,2017,2,4,0:00,1.5,1.2,98,NA,0
2017/2/4 1:00,2017,2,4,1:00,0.6,0.2,98,NA,1
2017/2/4 2:00,2017,2,4,2:00,0.4,0.1,98,NA,2
2017/2/4 3:00,2017,2,4,3:00,0.3,0.1,98,NA,3
2017/2/4 4:00,2017,2,4,4:00,1,0.8,98,NA,4
2017/2/4 5:00,2017,2,4,5:00,1.7,1.4,98,NA,5
2017/2/4 6:00,2017,2,4,6:00,2,1.5,97,NA,6
2017/2/4 7:00,2017,2,4,7:00,1.7,1.1,96,NA,7
2017/2/4 8:00,2017,2,4,8:00,1.7,1.2,96,NA,8
2017/2/4 9:00,2017,2,4,9:00,1.5,1,96,NA,9
2017/2/4 10:00,2017,2,4,10:00,1.5,0.8,95,NA,10
2017/2/4 11:00,2017,2,4,11:00,1.9,1.2,95,NA,11
2017/2/4 12:00,2017,2,4,12:00,2.1,0.6,90,NA,12
2017/2/4 13:00,2017,2,4,13:00,1.9,0.6,91,NA,13
2017/2/4 14:00,2017,2,4,14:00,1.8,0.7,92,NA,14
2017/2/4 15:00,2017,2,4,15:00,1.6,0.9,95,NA,15
2017/2/4 16:00,2017,2,4,16:00,1.7,0.9,94,NA,16
2017/2/4 17:00,2017,2,4,17:00,1,0.2,95,NA,17
2017/2/4 18:00,2017,2,4,18:00,1,0.5,97,NA,18
2017/2/4 19:00,2017,2,4,19:00,1.3,0.7,95,NA,19
2017/2/4 20:00,2017,2,4,20:00,0.5,-0.1,96,NA,20
2017/2/4 21:00,2017,2,4,21:00,0.4,0,97,NA,21
2017/2/4 22:00,2017,2,4,22:00,1.3,1,98,NA,22
2017/2/4 23:00,2017,2,4,23:00,2.3,1.9,97,NA,23
2017/2/5 0:00,2017,2,5,0:00,2.4,1.3,93,NA,0
2017/2/5 1:00,2017,2,5,1:00,2.5,1.2,91,NA,1
2017/2/5 2:00,2017,2,5,2:00,2.8,1.5,91,NA,2
2017/2/5 3:00,2017,2,5,3:00,2.2,0.9,92,NA,3
2017/2/5 4:00,2017,2,5,4:00,1.4,0,91,NA,4
2017/2/5 5:00,2017,2,5,5:00,1.5,-0.1,89,NA,5
2017/2/5 6:00,2017,2,5,6:00,1.8,0.2,89,NA,6
2017/2/5 7:00,2017,2,5,7:00,1.7,0.3,90,NA,7
2017/2/5 8:00,2017,2,5,8:00,1.5,0.1,91,NA,8
2017/2/5 9:00,2017,2,5,9:00,1.4,0.2,92,NA,9
2017/2/5 10:00,2017,2,5,10:00,1.5,0,90,NA,10
2017/2/5 11:00,2017,2,5,11:00,1.7,0.1,89,NA,11
2017/2/5 12:00,2017,2,5,12:00,1.6,-0.2,88,NA,12
2017/2/5 13:00,2017,2,5,13:00,2.9,1.2,89,NA,13
2017/2/5 14:00,2017,2,5,14:00,2.2,0.3,87,NA,14
2017/2/5 15:00,2017,2,5,15:00,1.9,0.6,91,NA,15
2017/2/5 16:00,2017,2,5,16:00,1.7,0.9,95,NA,16
2017/2/5 17:00,2017,2,5,17:00,1.6,0.7,94,NA,17
2017/2/5 18:00,2017,2,5,18:00,1.1,0.4,96,NA,18
2017/2/5 19:00,2017,2,5,19:00,1.2,-0.7,87,NA,19
2017/2/5 20:00,2017,2,5,20:00,0.8,-2.1,81,NA,20
2017/2/5 21:00,2017,2,5,21:00,0,-1.7,89,NA,21
2017/2/5 22:00,2017,2,5,22:00,0.1,-1.3,91,NA,22
2017/2/5 23:00,2017,2,5,23:00,0.7,-1.2,87,NA,23
2017/2/6 0:00,2017,2,6,0:00,0.7,-3.4,74,NA,0
2017/2/6 1:00,2017,2,6,1:00,0.8,-2.4,79,NA,1
2017/2/6 2:00,2017,2,6,2:00,0.6,-2.8,78,NA,2
2017/2/6 3:00,2017,2,6,3:00,0.3,-3.8,74,NA,3
2017/2/6 4:00,2017,2,6,4:00,-0.6,-2.7,86,NA,4
2017/2/6 5:00,2017,2,6,5:00,-1.3,-2.1,94,NA,5
2017/2/6 6:00,2017,2,6,6:00,-1.4,-2.1,95,NA,6
2017/2/6 7:00,2017,2,6,7:00,-1,-2.3,91,NA,7
2017/2/6 8:00,2017,2,6,8:00,-1.4,-2.9,90,NA,8
2017/2/6 9:00,2017,2,6,9:00,-0.9,-2.7,88,NA,9
2017/2/6 10:00,2017,2,6,10:00,-0.6,-3.4,81,NA,10
2017/2/6 11:00,2017,2,6,11:00,-0.3,-3.8,77,NA,11
2017/2/6 12:00,2017,2,6,12:00,0.9,-3.7,71,NA,12
2017/2/6 13:00,2017,2,6,13:00,0.6,-4.3,70,NA,13
2017/2/6 14:00,2017,2,6,14:00,1.3,-4.1,67,NA,14
2017/2/6 15:00,2017,2,6,15:00,0.9,-3.3,74,NA,15
2017/2/6 16:00,2017,2,6,16:00,-0.2,-2.3,86,NA,16
2017/2/6 17:00,2017,2,6,17:00,-1,-1.6,95,NA,17
2017/2/6 18:00,2017,2,6,18:00,-1,-1.6,96,NA,18
2017/2/6 19:00,2017,2,6,19:00,-0.8,-1.5,95,NA,19
2017/2/6 20:00,2017,2,6,20:00,-0.5,-1.1,96,NA,20
2017/2/6 21:00,2017,2,6,21:00,-0.3,-1.2,94,NA,21
2017/2/6 22:00,2017,2,6,22:00,-0.2,-1.6,90,NA,22
2017/2/6 23:00,2017,2,6,23:00,-0.1,-1.8,88,NA,23
2017/2/7 0:00,2017,2,7,0:00,-0.6,-1.8,91,NA,0
2017/2/7 1:00,2017,2,7,1:00,-0.7,-2.1,90,NA,1
2017/2/7 2:00,2017,2,7,2:00,-0.5,-2,90,NA,2
2017/2/7 3:00,2017,2,7,3:00,-0.9,-2.1,92,NA,3
2017/2/7 4:00,2017,2,7,4:00,-0.7,-2.4,88,NA,4
2017/2/7 5:00,2017,2,7,5:00,-1,-2.7,89,NA,5
2017/2/7 6:00,2017,2,7,6:00,-0.6,-1.7,92,NA,6
2017/2/7 7:00,2017,2,7,7:00,-1,-2.5,90,NA,7
2017/2/7 8:00,2017,2,7,8:00,-1.7,-3.2,90,NA,8
2017/2/7 9:00,2017,2,7,9:00,-0.6,-2.7,86,NA,9
2017/2/7 10:00,2017,2,7,10:00,2.7,-1.6,74,NA,10
2017/2/7 11:00,2017,2,7,11:00,2.1,-2.8,70,NA,11
2017/2/7 12:00,2017,2,7,12:00,2,-4.1,64,NA,12
2017/2/7 13:00,2017,2,7,13:00,3.6,-2.9,63,NA,13
2017/2/7 14:00,2017,2,7,14:00,3.3,-2.5,66,NA,14
2017/2/7 15:00,2017,2,7,15:00,2.2,-3.4,66,NA,15
2017/2/7 16:00,2017,2,7,16:00,2,-3.3,68,NA,16
2017/2/7 17:00,2017,2,7,17:00,2.4,-1.8,74,NA,17
2017/2/7 18:00,2017,2,7,18:00,1.1,-2.4,77,NA,18
2017/2/7 19:00,2017,2,7,19:00,0.8,-3,76,NA,19
2017/2/7 20:00,2017,2,7,20:00,0,-4.5,72,NA,20
2017/2/7 21:00,2017,2,7,21:00,0.2,-4.8,69,NA,21
2017/2/7 22:00,2017,2,7,22:00,-0.6,-3.8,79,NA,22
2017/2/7 23:00,2017,2,7,23:00,-1.3,-4.8,77,NA,23
2017/2/8 0:00,2017,2,8,0:00,-1.5,-4.8,78,NA,0
2017/2/8 1:00,2017,2,8,1:00,-1.3,-3.6,85,NA,1
2017/2/8 2:00,2017,2,8,2:00,-1.2,-3.9,82,NA,2
2017/2/8 3:00,2017,2,8,3:00,-1,-4.1,79,NA,3
2017/2/8 4:00,2017,2,8,4:00,-1.1,-4.6,77,NA,4
2017/2/8 5:00,2017,2,8,5:00,-1,-3.7,82,NA,5
2017/2/8 6:00,2017,2,8,6:00,-0.9,-4.4,77,NA,6
2017/2/8 7:00,2017,2,8,7:00,-1.3,-4.3,80,NA,7
2017/2/8 8:00,2017,2,8,8:00,-1.2,-3.9,82,NA,8
2017/2/8 9:00,2017,2,8,9:00,-0.9,-4.8,75,NA,9
2017/2/8 10:00,2017,2,8,10:00,-0.7,-4.9,73,NA,10
2017/2/8 11:00,2017,2,8,11:00,-0.2,-4.4,73,NA,11
2017/2/8 12:00,2017,2,8,12:00,0.2,-4.1,73,NA,12
2017/2/8 13:00,2017,2,8,13:00,-0.2,-4.7,72,NA,13
2017/2/8 14:00,2017,2,8,14:00,0.8,-2.6,78,NA,14
2017/2/8 15:00,2017,2,8,15:00,0.3,-1.3,90,NA,15
2017/2/8 16:00,2017,2,8,16:00,0.4,-1,91,NA,16
2017/2/8 17:00,2017,2,8,17:00,-0.4,-1.8,91,NA,17
2017/2/8 18:00,2017,2,8,18:00,-0.7,-1.5,94,NA,18
2017/2/8 19:00,2017,2,8,19:00,-0.4,-1.1,95,NA,19
2017/2/8 20:00,2017,2,8,20:00,-0.6,-1.3,95,NA,20
2017/2/8 21:00,2017,2,8,21:00,-0.5,-1.1,96,NA,21
2017/2/8 22:00,2017,2,8,22:00,-0.1,-0.7,95,NA,22
2017/2/8 23:00,2017,2,8,23:00,-0.1,-0.6,96,NA,23
2017/2/9 0:00,2017,2,9,0:00,0.1,-0.4,96,NA,0
2017/2/9 1:00,2017,2,9,1:00,0.5,0,97,NA,1
2017/2/9 2:00,2017,2,9,2:00,0.4,-0.1,96,NA,2
2017/2/9 3:00,2017,2,9,3:00,0.5,0,97,NA,3
2017/2/9 4:00,2017,2,9,4:00,0.5,0.1,97,NA,4
2017/2/9 5:00,2017,2,9,5:00,0.7,0.3,97,NA,5
2017/2/9 6:00,2017,2,9,6:00,1.9,1.5,97,NA,6
2017/2/9 7:00,2017,2,9,7:00,2.6,2.2,97,NA,7
2017/2/9 8:00,2017,2,9,8:00,3.5,3.1,97,NA,8
2017/2/9 9:00,2017,2,9,9:00,4.6,4.2,97,NA,9
2017/2/9 10:00,2017,2,9,10:00,2.6,2.2,97,NA,10
2017/2/9 11:00,2017,2,9,11:00,3,2.6,97,NA,11
2017/2/9 12:00,2017,2,9,12:00,4,3.5,97,NA,12
2017/2/9 13:00,2017,2,9,13:00,3.6,3.1,96,NA,13
2017/2/9 14:00,2017,2,9,14:00,4.2,3.7,97,NA,14
2017/2/9 15:00,2017,2,9,15:00,6.2,5.6,96,NA,15
2017/2/9 16:00,2017,2,9,16:00,7.3,6.3,93,NA,16
2017/2/9 17:00,2017,2,9,17:00,7.5,6.1,91,NA,17
2017/2/9 18:00,2017,2,9,18:00,7,5.8,92,NA,18
2017/2/9 19:00,2017,2,9,19:00,6.5,5.8,95,NA,19
2017/2/9 20:00,2017,2,9,20:00,6.5,5.9,96,NA,20
2017/2/9 21:00,2017,2,9,21:00,6.2,5.5,95,NA,21
2017/2/9 22:00,2017,2,9,22:00,5.9,5.3,96,NA,22
2017/2/9 23:00,2017,2,9,23:00,6.2,5.3,94,NA,23
2017/2/10 0:00,2017,2,10,0:00,5.9,4.8,93,NA,0
2017/2/10 1:00,2017,2,10,1:00,5.6,4.7,94,NA,1
2017/2/10 2:00,2017,2,10,2:00,5.4,4.7,96,NA,2
2017/2/10 3:00,2017,2,10,3:00,5.6,4.9,96,NA,3
2017/2/10 4:00,2017,2,10,4:00,5.9,5.1,95,NA,4
2017/2/10 5:00,2017,2,10,5:00,6.3,5.3,93,NA,5
2017/2/10 6:00,2017,2,10,6:00,6.2,5.2,94,NA,6
2017/2/10 7:00,2017,2,10,7:00,6.7,5.2,90,NA,7
2017/2/10 8:00,2017,2,10,8:00,6.7,4.9,88,NA,8
2017/2/10 9:00,2017,2,10,9:00,6.7,5,89,NA,9
2017/2/10 10:00,2017,2,10,10:00,7,4.8,86,NA,10
2017/2/10 11:00,2017,2,10,11:00,7.1,4.9,86,NA,11
2017/2/10 12:00,2017,2,10,12:00,7.4,4.2,80,NA,12
2017/2/10 13:00,2017,2,10,13:00,6.8,4.5,85,NA,13
2017/2/10 14:00,2017,2,10,14:00,6.4,5.1,92,NA,14
2017/2/10 15:00,2017,2,10,15:00,6.1,5.3,95,NA,15
2017/2/10 16:00,2017,2,10,16:00,6.9,1.7,70,NA,16
2017/2/10 17:00,2017,2,10,17:00,5.3,1.6,77,NA,17
2017/2/10 18:00,2017,2,10,18:00,6,0.6,68,NA,18
2017/2/10 19:00,2017,2,10,19:00,5.4,0.8,72,NA,19
2017/2/10 20:00,2017,2,10,20:00,4.8,1.1,77,NA,20
2017/2/10 21:00,2017,2,10,21:00,4.3,1.9,84,NA,21
2017/2/10 22:00,2017,2,10,22:00,3.7,2.1,90,NA,22
2017/2/10 23:00,2017,2,10,23:00,3.5,1.9,90,NA,23
2017/2/11 0:00,2017,2,11,0:00,3.7,2.6,92,NA,0
2017/2/11 1:00,2017,2,11,1:00,3.3,2.3,93,NA,1
2017/2/11 2:00,2017,2,11,2:00,3.1,2.1,93,NA,2
2017/2/11 3:00,2017,2,11,3:00,3,1.9,93,NA,3
2017/2/11 4:00,2017,2,11,4:00,3.5,2.6,94,NA,4
2017/2/11 5:00,2017,2,11,5:00,3.3,2.4,94,NA,5
2017/2/11 6:00,2017,2,11,6:00,3.7,2.3,91,NA,6
2017/2/11 7:00,2017,2,11,7:00,3.5,2.4,93,NA,7
2017/2/11 8:00,2017,2,11,8:00,3.6,2.3,91,NA,8
2017/2/11 9:00,2017,2,11,9:00,4.3,2.7,89,NA,9
2017/2/11 10:00,2017,2,11,10:00,5,3.2,88,NA,10
2017/2/11 11:00,2017,2,11,11:00,6.2,3.8,84,NA,11
2017/2/11 12:00,2017,2,11,12:00,6.6,3.9,83,NA,12
2017/2/11 13:00,2017,2,11,13:00,7,4.4,83,NA,13
2017/2/11 14:00,2017,2,11,14:00,7.6,4.7,82,NA,14
2017/2/11 15:00,2017,2,11,15:00,7.1,4.3,82,NA,15
2017/2/11 16:00,2017,2,11,16:00,7.2,4.2,81,NA,16
2017/2/11 17:00,2017,2,11,17:00,6.9,4.3,84,NA,17
2017/2/11 18:00,2017,2,11,18:00,6.4,4.4,87,NA,18
2017/2/11 19:00,2017,2,11,19:00,6.3,4.4,87,NA,19
2017/2/11 20:00,2017,2,11,20:00,5.6,4.2,91,NA,20
2017/2/11 21:00,2017,2,11,21:00,5.4,4.1,91,NA,21
2017/2/11 22:00,2017,2,11,22:00,5.3,3.7,90,NA,22
2017/2/11 23:00,2017,2,11,23:00,5.1,3.7,90,NA,23
2017/2/12 0:00,2017,2,12,0:00,5,3.4,90,NA,0
2017/2/12 1:00,2017,2,12,1:00,4.7,2.9,88,NA,1
2017/2/12 2:00,2017,2,12,2:00,4.1,2.7,91,NA,2
2017/2/12 3:00,2017,2,12,3:00,4.3,2.8,90,NA,3
2017/2/12 4:00,2017,2,12,4:00,4.1,2.7,91,NA,4
2017/2/12 5:00,2017,2,12,5:00,4.3,2.8,90,NA,5
2017/2/12 6:00,2017,2,12,6:00,4.2,2.8,90,NA,6
2017/2/12 7:00,2017,2,12,7:00,4.3,2.7,89,NA,7
2017/2/12 8:00,2017,2,12,8:00,4.1,2.4,89,NA,8
2017/2/12 9:00,2017,2,12,9:00,4.4,2.6,88,NA,9
2017/2/12 10:00,2017,2,12,10:00,5.2,2.8,85,NA,10
2017/2/12 11:00,2017,2,12,11:00,7.4,3.5,76,NA,11
2017/2/12 12:00,2017,2,12,12:00,8,3.2,72,NA,12
2017/2/12 13:00,2017,2,12,13:00,7.2,2.4,72,NA,13
2017/2/12 14:00,2017,2,12,14:00,7,2.3,72,NA,14
2017/2/12 15:00,2017,2,12,15:00,6.9,2.6,74,NA,15
2017/2/12 16:00,2017,2,12,16:00,6.5,2,73,NA,16
2017/2/12 17:00,2017,2,12,17:00,6.1,2.3,76,NA,17
