"Date.Time","Year","Month","Day","Time","Temperature.in.Celsius","Dew.Point.Temperature.in.Celsius","Relative.Humidity.in.Percent","Wind.Direction.in.Degrees","Wind.Speed.km.per.h","Visibility.in.km","Station.Pressure.in.kPa","Weather","Hour"
"2016-08-11 20:00:00",2016,8,11,"20:00",17.9,13.1,73,180,3,24.1,101.85,"",20
"2016-08-11 21:00:00",2016,8,11,"21:00",NA,NA,NA,NA,NA,NA,NA,"",21
"2016-08-11 22:00:00",2016,8,11,"22:00",NA,NA,NA,NA,NA,NA,NA,"",22
"2016-08-11 23:00:00",2016,8,11,"23:00",NA,NA,NA,NA,NA,NA,NA,"",23
"2016-08-12 00:00:00",2016,8,12,"00:00",NA,NA,NA,NA,NA,NA,NA,"",0
"2016-08-12 01:00:00",2016,8,12,"01:00",NA,NA,NA,NA,NA,NA,NA,"",1
"2016-08-12 02:00:00",2016,8,12,"02:00",NA,NA,NA,NA,NA,NA,NA,"",2
"2016-08-12 03:00:00",2016,8,12,"03:00",NA,NA,NA,NA,NA,NA,NA,"",3
"2016-08-12 04:00:00",2016,8,12,"04:00",NA,NA,NA,NA,NA,NA,NA,"",4
"2016-08-12 05:00:00",2016,8,12,"05:00",15.3,13,86,340,3,24.1,101.91,"",5
"2016-08-12 06:00:00",2016,8,12,"06:00",15,13.2,89,280,3,24.1,101.93,"",6
"2016-08-12 07:00:00",2016,8,12,"07:00",14.4,12.6,89,230,6,24.1,101.97,"Clear",7
"2016-08-12 08:00:00",2016,8,12,"08:00",14.9,13,88,220,6,24.1,101.97,"",8
"2016-08-12 09:00:00",2016,8,12,"09:00",16.1,13.1,82,220,11,24.1,101.96,"",9
"2016-08-12 10:00:00",2016,8,12,"10:00",16.3,13.4,83,220,12,24.1,101.93,"Mainly Clear",10
"2016-08-12 11:00:00",2016,8,12,"11:00",16.6,13.9,84,230,14,24.1,101.93,"",11
"2016-08-12 12:00:00",2016,8,12,"12:00",17.3,14.2,82,230,12,24.1,101.9,"",12
"2016-08-12 13:00:00",2016,8,12,"13:00",18.6,14.7,78,220,10,24.1,101.88,"Mostly Cloudy",13
"2016-08-12 14:00:00",2016,8,12,"14:00",19.3,15,76,230,11,24.1,101.82,"",14
"2016-08-12 15:00:00",2016,8,12,"15:00",19,15.1,78,230,12,24.1,101.78,"",15
"2016-08-12 16:00:00",2016,8,12,"16:00",20.6,15.2,71,220,8,24.1,101.73,"Mostly Cloudy",16
"2016-08-12 17:00:00",2016,8,12,"17:00",21.9,15.1,65,210,7,24.1,101.67,"",17
"2016-08-12 18:00:00",2016,8,12,"18:00",21.1,15.1,68,360,2,24.1,101.64,"",18
"2016-08-12 19:00:00",2016,8,12,"19:00",20.6,14.8,69,240,7,24.1,101.61,"Mainly Clear",19
"2016-08-12 20:00:00",2016,8,12,"20:00",20.5,14.9,70,360,2,24.1,101.63,"",20
"2016-08-12 21:00:00",2016,8,12,"21:00",NA,NA,NA,NA,NA,NA,NA,"",21
"2016-08-12 22:00:00",2016,8,12,"22:00",NA,NA,NA,NA,NA,NA,NA,"",22
"2016-08-12 23:00:00",2016,8,12,"23:00",NA,NA,NA,NA,NA,NA,NA,"",23
"2016-08-13 00:00:00",2016,8,13,"00:00",NA,NA,NA,NA,NA,NA,NA,"",0
"2016-08-13 01:00:00",2016,8,13,"01:00",NA,NA,NA,NA,NA,NA,NA,"",1
"2016-08-13 02:00:00",2016,8,13,"02:00",NA,NA,NA,NA,NA,NA,NA,"",2
"2016-08-13 03:00:00",2016,8,13,"03:00",NA,NA,NA,NA,NA,NA,NA,"",3
"2016-08-13 04:00:00",2016,8,13,"04:00",NA,NA,NA,NA,NA,NA,NA,"",4
"2016-08-13 05:00:00",2016,8,13,"05:00",15.9,13.8,87,280,3,24.1,101.62,"",5
"2016-08-13 06:00:00",2016,8,13,"06:00",15.4,13.6,89,360,2,24.1,101.66,"",6
"2016-08-13 07:00:00",2016,8,13,"07:00",17.8,14.9,83,0,1,24.1,101.67,"Mainly Clear",7
"2016-08-13 08:00:00",2016,8,13,"08:00",15,13.2,89,240,4,24.1,101.69,"",8
"2016-08-13 09:00:00",2016,8,13,"09:00",17.1,13.5,79,180,3,24.1,101.68,"",9
"2016-08-13 10:00:00",2016,8,13,"10:00",16.1,13.1,82,210,14,24.1,101.68,"Mostly Cloudy",10
"2016-08-13 11:00:00",2016,8,13,"11:00",17.3,13.7,79,210,11,24.1,101.66,"",11
"2016-08-13 12:00:00",2016,8,13,"12:00",17.8,14.2,79,220,13,24.1,101.64,"",12
"2016-08-13 13:00:00",2016,8,13,"13:00",19,14.1,73,210,12,24.1,101.61,"Mainly Clear",13
"2016-08-13 14:00:00",2016,8,13,"14:00",19.3,14,71,220,11,24.1,101.58,"",14
"2016-08-13 15:00:00",2016,8,13,"15:00",19.4,13.9,70,210,16,24.1,101.54,"",15
"2016-08-13 16:00:00",2016,8,13,"16:00",17.5,13.3,76,220,4,24.1,101.46,"Mainly Clear",16
"2016-08-13 17:00:00",2016,8,13,"17:00",18,13.8,76,250,3,24.1,101.41,"",17
"2016-08-13 18:00:00",2016,8,13,"18:00",17.1,13.1,77,160,9,24.1,101.37,"",18
"2016-08-13 19:00:00",2016,8,13,"19:00",21.7,12.9,57,220,17,24.1,101.33,"Mainly Clear",19
"2016-08-13 20:00:00",2016,8,13,"20:00",18.6,12,65,240,3,24.1,101.42,"",20
"2016-08-13 21:00:00",2016,8,13,"21:00",NA,NA,NA,NA,NA,NA,NA,"",21
"2016-08-13 22:00:00",2016,8,13,"22:00",NA,NA,NA,NA,NA,NA,NA,"",22
"2016-08-13 23:00:00",2016,8,13,"23:00",NA,NA,NA,NA,NA,NA,NA,"",23
"2016-08-14 00:00:00",2016,8,14,"00:00",NA,NA,NA,NA,NA,NA,NA,"",0
"2016-08-14 01:00:00",2016,8,14,"01:00",NA,NA,NA,NA,NA,NA,NA,"",1
"2016-08-14 02:00:00",2016,8,14,"02:00",NA,NA,NA,NA,NA,NA,NA,"",2
"2016-08-14 03:00:00",2016,8,14,"03:00",NA,NA,NA,NA,NA,NA,NA,"",3
"2016-08-14 04:00:00",2016,8,14,"04:00",NA,NA,NA,NA,NA,NA,NA,"",4
"2016-08-14 05:00:00",2016,8,14,"05:00",13.8,12.2,90,0,1,24.1,101.56,"",5
"2016-08-14 06:00:00",2016,8,14,"06:00",14.1,12.2,88,360,2,24.1,101.62,"",6
"2016-08-14 07:00:00",2016,8,14,"07:00",15.1,12.3,83,360,1,24.1,101.66,"Mainly Clear",7
"2016-08-14 08:00:00",2016,8,14,"08:00",15.1,12.5,84,220,5,24.1,101.69,"",8
"2016-08-14 09:00:00",2016,8,14,"09:00",15.7,12.3,80,190,9,24.1,101.69,"",9
"2016-08-14 10:00:00",2016,8,14,"10:00",15.9,12.3,79,220,10,24.1,101.7,"Mainly Clear",10
"2016-08-14 11:00:00",2016,8,14,"11:00",17.4,12.6,73,190,10,24.1,101.71,"",11
"2016-08-14 12:00:00",2016,8,14,"12:00",18.4,12.5,68,170,9,24.1,101.69,"",12
"2016-08-14 13:00:00",2016,8,14,"13:00",16.8,12.6,76,210,7,24.1,101.69,"Mainly Clear",13
"2016-08-14 14:00:00",2016,8,14,"14:00",19,12.8,67,230,12,24.1,101.68,"",14
"2016-08-14 15:00:00",2016,8,14,"15:00",16,12.6,80,220,15,24.1,101.64,"",15
"2016-08-14 16:00:00",2016,8,14,"16:00",15.3,12.3,82,200,11,24.1,101.6,"Clear",16
"2016-08-14 17:00:00",2016,8,14,"17:00",18.5,12.8,69,170,12,24.1,101.56,"",17
"2016-08-14 18:00:00",2016,8,14,"18:00",18.3,12.6,69,210,17,24.1,101.5,"",18
"2016-08-14 19:00:00",2016,8,14,"19:00",15.9,12.9,82,230,25,24.1,101.5,"Mainly Clear",19
"2016-08-14 20:00:00",2016,8,14,"20:00",15.1,12.8,86,230,20,24.1,101.57,"",20
"2016-08-14 21:00:00",2016,8,14,"21:00",NA,NA,NA,NA,NA,NA,NA,"",21
"2016-08-14 22:00:00",2016,8,14,"22:00",NA,NA,NA,NA,NA,NA,NA,"",22
"2016-08-14 23:00:00",2016,8,14,"23:00",NA,NA,NA,NA,NA,NA,NA,"",23
"2016-08-15 00:00:00",2016,8,15,"00:00",NA,NA,NA,NA,NA,NA,NA,"",0
"2016-08-15 01:00:00",2016,8,15,"01:00",NA,NA,NA,NA,NA,NA,NA,"",1
"2016-08-15 02:00:00",2016,8,15,"02:00",NA,NA,NA,NA,NA,NA,NA,"",2
"2016-08-15 03:00:00",2016,8,15,"03:00",NA,NA,NA,NA,NA,NA,NA,"",3
"2016-08-15 04:00:00",2016,8,15,"04:00",NA,NA,NA,NA,NA,NA,NA,"",4
"2016-08-15 05:00:00",2016,8,15,"05:00",15.1,13,87,80,3,24.1,101.78,"",5
"2016-08-15 06:00:00",2016,8,15,"06:00",15.2,12.9,86,360,3,24.1,101.85,"",6
"2016-08-15 07:00:00",2016,8,15,"07:00",15.2,12.2,82,210,7,24.1,101.88,"Clear",7
"2016-08-15 08:00:00",2016,8,15,"08:00",15.2,12,81,210,5,24.1,101.91,"",8
"2016-08-15 09:00:00",2016,8,15,"09:00",14.6,12.1,85,230,5,24.1,101.91,"",9
"2016-08-15 10:00:00",2016,8,15,"10:00",16,12.4,79,220,8,24.1,101.92,"Clear",10
"2016-08-15 11:00:00",2016,8,15,"11:00",17.8,12.3,70,200,9,24.1,101.93,"",11
"2016-08-15 12:00:00",2016,8,15,"12:00",18.5,12.6,68,220,9,24.1,101.9,"",12
"2016-08-15 13:00:00",2016,8,15,"13:00",17.8,12.8,72,200,11,24.1,101.89,"Clear",13
"2016-08-15 14:00:00",2016,8,15,"14:00",18.4,12.9,70,210,4,24.1,101.86,"",14
"2016-08-15 15:00:00",2016,8,15,"15:00",17.5,12.9,74,210,22,24.1,101.81,"",15
"2016-08-15 16:00:00",2016,8,15,"16:00",18.1,13,72,210,22,24.1,101.75,"Clear",16
"2016-08-15 17:00:00",2016,8,15,"17:00",20.2,13.3,64,210,20,24.1,101.69,"",17
"2016-08-15 18:00:00",2016,8,15,"18:00",18.8,13.9,73,220,19,24.1,101.66,"",18
"2016-08-15 19:00:00",2016,8,15,"19:00",17.6,13,74,230,28,24.1,101.67,"Clear",19
"2016-08-15 20:00:00",2016,8,15,"20:00",16,12.6,80,230,23,24.1,101.72,"",20
"2016-08-15 21:00:00",2016,8,15,"21:00",NA,NA,NA,NA,NA,NA,NA,"",21
"2016-08-15 22:00:00",2016,8,15,"22:00",NA,NA,NA,NA,NA,NA,NA,"",22
"2016-08-15 23:00:00",2016,8,15,"23:00",NA,NA,NA,NA,NA,NA,NA,"",23
"2016-08-16 00:00:00",2016,8,16,"00:00",NA,NA,NA,NA,NA,NA,NA,"",0
"2016-08-16 01:00:00",2016,8,16,"01:00",NA,NA,NA,NA,NA,NA,NA,"",1
"2016-08-16 02:00:00",2016,8,16,"02:00",NA,NA,NA,NA,NA,NA,NA,"",2
"2016-08-16 03:00:00",2016,8,16,"03:00",NA,NA,NA,NA,NA,NA,NA,"",3
"2016-08-16 04:00:00",2016,8,16,"04:00",NA,NA,NA,NA,NA,NA,NA,"",4
"2016-08-16 05:00:00",2016,8,16,"05:00",14.3,12.5,89,360,1,24.1,101.9,"",5
"2016-08-16 06:00:00",2016,8,16,"06:00",14.1,12.2,88,NA,0,24.1,101.93,"",6
"2016-08-16 07:00:00",2016,8,16,"07:00",15.5,12.7,83,360,1,24.1,101.98,"Mainly Clear",7
"2016-08-16 08:00:00",2016,8,16,"08:00",15.3,12.6,84,220,8,24.1,102,"",8
"2016-08-16 09:00:00",2016,8,16,"09:00",14.9,12.3,84,200,8,24.1,102,"",9
"2016-08-16 10:00:00",2016,8,16,"10:00",17.1,7.5,53,230,8,24.1,102,"Mainly Clear",10
"2016-08-16 11:00:00",2016,8,16,"11:00",15.7,12.5,81,220,8,24.1,101.98,"",11
"2016-08-16 12:00:00",2016,8,16,"12:00",17,12.6,75,220,9,24.1,101.96,"",12
"2016-08-16 13:00:00",2016,8,16,"13:00",17.4,12.8,74,230,11,24.1,101.94,"Mainly Clear",13
"2016-08-16 14:00:00",2016,8,16,"14:00",17.2,12.8,75,220,13,24.1,101.93,"",14
"2016-08-16 15:00:00",2016,8,16,"15:00",18.1,12.8,71,210,14,24.1,101.86,"",15
"2016-08-16 16:00:00",2016,8,16,"16:00",18.8,12.9,68,210,21,24.1,101.78,"Mainly Clear",16
"2016-08-16 17:00:00",2016,8,16,"17:00",14.6,12.5,87,160,18,24.1,101.74,"",17
"2016-08-16 18:00:00",2016,8,16,"18:00",18.4,13.1,71,230,19,24.1,101.69,"",18
"2016-08-16 19:00:00",2016,8,16,"19:00",18.5,12.1,66,240,22,24.1,101.71,"Mainly Clear",19
"2016-08-16 20:00:00",2016,8,16,"20:00",17.8,11.9,68,220,9,24.1,101.76,"",20
"2016-08-16 21:00:00",2016,8,16,"21:00",NA,NA,NA,NA,NA,NA,NA,"",21
"2016-08-16 22:00:00",2016,8,16,"22:00",NA,NA,NA,NA,NA,NA,NA,"",22
"2016-08-16 23:00:00",2016,8,16,"23:00",NA,NA,NA,NA,NA,NA,NA,"",23
"2016-08-17 00:00:00",2016,8,17,"00:00",NA,NA,NA,NA,NA,NA,NA,"",0
"2016-08-17 01:00:00",2016,8,17,"01:00",NA,NA,NA,NA,NA,NA,NA,"",1
"2016-08-17 02:00:00",2016,8,17,"02:00",NA,NA,NA,NA,NA,NA,NA,"",2
"2016-08-17 03:00:00",2016,8,17,"03:00",NA,NA,NA,NA,NA,NA,NA,"",3
"2016-08-17 04:00:00",2016,8,17,"04:00",NA,NA,NA,NA,NA,NA,NA,"",4
"2016-08-17 05:00:00",2016,8,17,"05:00",14.1,12,87,360,2,24.1,101.9,"",5
"2016-08-17 06:00:00",2016,8,17,"06:00",13.9,11.6,86,340,4,24.1,101.94,"",6
"2016-08-17 07:00:00",2016,8,17,"07:00",14.5,12,85,220,5,24.1,101.97,"Clear",7
"2016-08-17 08:00:00",2016,8,17,"08:00",13.1,11.7,91,230,6,24.1,101.97,"",8
"2016-08-17 09:00:00",2016,8,17,"09:00",14,12.1,88,220,9,24.1,101.96,"",9
"2016-08-17 10:00:00",2016,8,17,"10:00",13.3,11.7,90,230,9,24.1,101.95,"Clear",10
"2016-08-17 11:00:00",2016,8,17,"11:00",13.4,11.6,89,220,11,24.1,101.92,"",11
"2016-08-17 12:00:00",2016,8,17,"12:00",14.2,11.6,84,230,13,24.1,101.9,"",12
"2016-08-17 13:00:00",2016,8,17,"13:00",15.2,12.2,82,230,10,24.1,101.86,"Clear",13
"2016-08-17 14:00:00",2016,8,17,"14:00",16.7,12.3,75,230,10,24.1,101.82,"",14
"2016-08-17 15:00:00",2016,8,17,"15:00",17.8,12.5,71,210,13,24.1,101.77,"",15
"2016-08-17 16:00:00",2016,8,17,"16:00",18.5,12.3,67,200,7,24.1,101.73,"Clear",16
"2016-08-17 17:00:00",2016,8,17,"17:00",14.9,12.1,83,220,12,24.1,101.69,"",17
"2016-08-17 18:00:00",2016,8,17,"18:00",14.3,12.2,87,250,10,24.1,101.65,"",18
"2016-08-17 19:00:00",2016,8,17,"19:00",15.4,12.2,81,190,6,24.1,101.63,"Clear",19
"2016-08-17 20:00:00",2016,8,17,"20:00",16.2,12.6,79,360,1,24.1,101.66,"",20
"2016-08-17 21:00:00",2016,8,17,"21:00",NA,NA,NA,NA,NA,NA,NA,"",21
"2016-08-17 22:00:00",2016,8,17,"22:00",NA,NA,NA,NA,NA,NA,NA,"",22
"2016-08-17 23:00:00",2016,8,17,"23:00",NA,NA,NA,NA,NA,NA,NA,"",23
"2016-08-18 00:00:00",2016,8,18,"00:00",NA,NA,NA,NA,NA,NA,NA,"",0
"2016-08-18 01:00:00",2016,8,18,"01:00",NA,NA,NA,NA,NA,NA,NA,"",1
"2016-08-18 02:00:00",2016,8,18,"02:00",NA,NA,NA,NA,NA,NA,NA,"",2
"2016-08-18 03:00:00",2016,8,18,"03:00",NA,NA,NA,NA,NA,NA,NA,"",3
"2016-08-18 04:00:00",2016,8,18,"04:00",NA,NA,NA,NA,NA,NA,NA,"",4
"2016-08-18 05:00:00",2016,8,18,"05:00",13.8,12.2,90,360,2,24.1,101.81,"",5
"2016-08-18 06:00:00",2016,8,18,"06:00",14.6,12.7,88,360,2,24.1,101.83,"",6
"2016-08-18 07:00:00",2016,8,18,"07:00",16,13.3,84,0,1,24.1,101.85,"Clear",7
"2016-08-18 08:00:00",2016,8,18,"08:00",17.5,12.5,72,220,7,24.1,101.85,"",8
"2016-08-18 09:00:00",2016,8,18,"09:00",17.4,12.6,73,230,5,24.1,101.83,"",9
"2016-08-18 10:00:00",2016,8,18,"10:00",18.4,12.7,69,210,10,24.1,101.81,"Mainly Clear",10
"2016-08-18 11:00:00",2016,8,18,"11:00",18.9,12.7,67,220,8,24.1,101.78,"",11
"2016-08-18 12:00:00",2016,8,18,"12:00",17.6,12.6,72,250,9,24.1,101.75,"",12
"2016-08-18 13:00:00",2016,8,18,"13:00",20.4,13,62,200,8,24.1,101.72,"Mainly Clear",13
"2016-08-18 14:00:00",2016,8,18,"14:00",21.5,12.5,56,220,7,24.1,101.65,"",14
"2016-08-18 15:00:00",2016,8,18,"15:00",21.9,12,53,220,8,24.1,101.59,"",15
"2016-08-18 16:00:00",2016,8,18,"16:00",23,11.3,47,210,10,24.1,101.51,"Mainly Clear",16
"2016-08-18 17:00:00",2016,8,18,"17:00",21.9,10.6,48,240,9,24.1,101.48,"",17
"2016-08-18 18:00:00",2016,8,18,"18:00",24.3,9.3,38,220,4,24.1,101.45,"",18
"2016-08-18 19:00:00",2016,8,18,"19:00",24.7,10.4,40,200,4,24.1,101.44,"Mainly Clear",19
"2016-08-18 20:00:00",2016,8,18,"20:00",21,9.4,47,210,8,24.1,101.48,"",20
"2016-08-18 21:00:00",2016,8,18,"21:00",NA,NA,NA,NA,NA,NA,NA,"",21
"2016-08-18 22:00:00",2016,8,18,"22:00",NA,NA,NA,NA,NA,NA,NA,"",22
"2016-08-18 23:00:00",2016,8,18,"23:00",NA,NA,NA,NA,NA,NA,NA,"",23
"2016-08-19 00:00:00",2016,8,19,"00:00",NA,NA,NA,NA,NA,NA,NA,"",0
"2016-08-19 01:00:00",2016,8,19,"01:00",NA,NA,NA,NA,NA,NA,NA,"",1
"2016-08-19 02:00:00",2016,8,19,"02:00",NA,NA,NA,NA,NA,NA,NA,"",2
"2016-08-19 03:00:00",2016,8,19,"03:00",NA,NA,NA,NA,NA,NA,NA,"",3
"2016-08-19 04:00:00",2016,8,19,"04:00",NA,NA,NA,NA,NA,NA,NA,"",4
"2016-08-19 05:00:00",2016,8,19,"05:00",18.1,11.5,65,360,1,24.1,101.63,"",5
"2016-08-19 06:00:00",2016,8,19,"06:00",16.1,11.1,72,220,5,24.1,101.65,"",6
"2016-08-19 07:00:00",2016,8,19,"07:00",16.9,11.2,69,360,3,24.1,101.71,"Clear",7
"2016-08-19 08:00:00",2016,8,19,"08:00",19.7,10.8,56,250,5,24.1,101.72,"",8
"2016-08-19 09:00:00",2016,8,19,"09:00",20.9,11.1,53,220,6,24.1,101.73,"",9
"2016-08-19 10:00:00",2016,8,19,"10:00",21.1,11.3,53,360,2,24.1,101.74,"Mainly Clear",10
"2016-08-19 11:00:00",2016,8,19,"11:00",27.5,9.1,31,350,17,24.1,101.71,"",11
"2016-08-19 12:00:00",2016,8,19,"12:00",28.3,9.8,31,60,9,24.1,101.67,"",12
"2016-08-19 13:00:00",2016,8,19,"13:00",21.3,11.2,52,220,8,24.1,101.66,"Mainly Clear",13
"2016-08-19 14:00:00",2016,8,19,"14:00",19.5,11.6,60,210,10,24.1,101.62,"",14
"2016-08-19 15:00:00",2016,8,19,"15:00",19,11.4,61,240,9,24.1,101.55,"",15
"2016-08-19 16:00:00",2016,8,19,"16:00",21.4,10.7,50,230,8,24.1,101.48,"Mainly Clear",16
"2016-08-19 17:00:00",2016,8,19,"17:00",24.1,9.1,38,220,9,24.1,101.39,"",17
"2016-08-19 18:00:00",2016,8,19,"18:00",21.3,9.4,46,230,9,24.1,101.36,"",18
"2016-08-19 19:00:00",2016,8,19,"19:00",21.8,9.2,44,230,4,24.1,101.3,"Mainly Clear",19
"2016-08-19 20:00:00",2016,8,19,"20:00",21.9,10.2,47,0,1,24.1,101.31,"",20
"2016-08-19 21:00:00",2016,8,19,"21:00",NA,NA,NA,NA,NA,NA,NA,"",21
"2016-08-19 22:00:00",2016,8,19,"22:00",NA,NA,NA,NA,NA,NA,NA,"",22
"2016-08-19 23:00:00",2016,8,19,"23:00",NA,NA,NA,NA,NA,NA,NA,"",23
"2016-08-20 00:00:00",2016,8,20,"00:00",NA,NA,NA,NA,NA,NA,NA,"",0
"2016-08-20 01:00:00",2016,8,20,"01:00",NA,NA,NA,NA,NA,NA,NA,"",1
"2016-08-20 02:00:00",2016,8,20,"02:00",NA,NA,NA,NA,NA,NA,NA,"",2
"2016-08-20 03:00:00",2016,8,20,"03:00",NA,NA,NA,NA,NA,NA,NA,"",3
"2016-08-20 04:00:00",2016,8,20,"04:00",NA,NA,NA,NA,NA,NA,NA,"",4
"2016-08-20 05:00:00",2016,8,20,"05:00",13.6,11.3,86,360,1,24.1,101.3,"",5
"2016-08-20 06:00:00",2016,8,20,"06:00",14.5,11.5,82,360,2,24.1,101.34,"",6
"2016-08-20 07:00:00",2016,8,20,"07:00",16.4,11.2,71,360,3,24.1,101.36,"Mainly Clear",7
"2016-08-20 08:00:00",2016,8,20,"08:00",15.6,11,74,240,9,24.1,101.38,"",8
"2016-08-20 09:00:00",2016,8,20,"09:00",18,10.9,63,210,9,24.1,101.37,"",9
"2016-08-20 10:00:00",2016,8,20,"10:00",19.5,12.1,62,210,8,24.1,101.36,"Clear",10
"2016-08-20 11:00:00",2016,8,20,"11:00",19.6,12.9,65,200,10,24.1,101.35,"",11
"2016-08-20 12:00:00",2016,8,20,"12:00",20.5,13.1,62,220,10,24.1,101.3,"",12
"2016-08-20 13:00:00",2016,8,20,"13:00",18.2,12.9,71,210,12,24.1,101.27,"Clear",13
"2016-08-20 14:00:00",2016,8,20,"14:00",19,13.3,69,210,13,24.1,101.2,"",14
"2016-08-20 15:00:00",2016,8,20,"15:00",19.1,13.1,68,220,11,24.1,101.13,"",15
"2016-08-20 16:00:00",2016,8,20,"16:00",22.1,13.3,57,200,10,24.1,101.06,"Clear",16
"2016-08-20 17:00:00",2016,8,20,"17:00",19.8,12.9,64,230,8,24.1,101.01,"",17
"2016-08-20 18:00:00",2016,8,20,"18:00",20.1,12.9,63,220,7,24.1,100.96,"",18
"2016-08-20 19:00:00",2016,8,20,"19:00",20.6,12.9,61,170,3,24.1,100.92,"Clear",19
"2016-08-20 20:00:00",2016,8,20,"20:00",18.2,11.8,66,180,3,24.1,100.91,"",20
"2016-08-20 21:00:00",2016,8,20,"21:00",NA,NA,NA,NA,NA,NA,NA,"",21
"2016-08-20 22:00:00",2016,8,20,"22:00",NA,NA,NA,NA,NA,NA,NA,"",22
"2016-08-20 23:00:00",2016,8,20,"23:00",NA,NA,NA,NA,NA,NA,NA,"",23
"2016-08-21 00:00:00",2016,8,21,"00:00",NA,NA,NA,NA,NA,NA,NA,"",0
"2016-08-21 01:00:00",2016,8,21,"01:00",NA,NA,NA,NA,NA,NA,NA,"",1
"2016-08-21 02:00:00",2016,8,21,"02:00",NA,NA,NA,NA,NA,NA,NA,"",2
"2016-08-21 03:00:00",2016,8,21,"03:00",NA,NA,NA,NA,NA,NA,NA,"",3
"2016-08-21 04:00:00",2016,8,21,"04:00",NA,NA,NA,NA,NA,NA,NA,"",4
"2016-08-21 05:00:00",2016,8,21,"05:00",15.2,11.2,77,210,19,24.1,100.83,"",5
"2016-08-21 06:00:00",2016,8,21,"06:00",14.1,11.5,84,220,15,24.1,100.85,"",6
"2016-08-21 07:00:00",2016,8,21,"07:00",14.6,11.6,82,240,32,24.1,100.86,"Mostly Cloudy",7
"2016-08-21 08:00:00",2016,8,21,"08:00",15.2,11.8,80,240,26,24.1,100.91,"",8
"2016-08-21 09:00:00",2016,8,21,"09:00",15.9,11.5,75,240,32,24.1,100.95,"",9
"2016-08-21 10:00:00",2016,8,21,"10:00",15.3,11.3,77,240,32,24.1,101.04,"Mostly Cloudy",10
"2016-08-21 11:00:00",2016,8,21,"11:00",16.8,11.4,70,250,40,24.1,101.07,"",11
"2016-08-21 12:00:00",2016,8,21,"12:00",17,11.6,70,250,39,24.1,101.13,"",12
"2016-08-21 13:00:00",2016,8,21,"13:00",16.6,11.6,72,260,35,24.1,101.16,"Mostly Cloudy",13
"2016-08-21 14:00:00",2016,8,21,"14:00",17.2,12.2,72,260,38,24.1,101.22,"",14
"2016-08-21 15:00:00",2016,8,21,"15:00",17.2,12,71,260,33,24.1,101.24,"",15
"2016-08-21 16:00:00",2016,8,21,"16:00",16.2,11.2,72,250,32,24.1,101.23,"Mainly Clear",16
"2016-08-21 17:00:00",2016,8,21,"17:00",15.5,10.5,72,260,35,24.1,101.23,"",17
"2016-08-21 18:00:00",2016,8,21,"18:00",15,10.3,73,250,32,24.1,101.29,"",18
"2016-08-21 19:00:00",2016,8,21,"19:00",14.4,10.5,77,240,39,24.1,101.29,"Mainly Clear",19
"2016-08-21 20:00:00",2016,8,21,"20:00",14.2,10.5,78,240,36,24.1,101.38,"",20
"2016-08-21 21:00:00",2016,8,21,"21:00",NA,NA,NA,NA,NA,NA,NA,"",21
"2016-08-21 22:00:00",2016,8,21,"22:00",NA,NA,NA,NA,NA,NA,NA,"",22
"2016-08-21 23:00:00",2016,8,21,"23:00",NA,NA,NA,NA,NA,NA,NA,"",23
"2016-08-22 00:00:00",2016,8,22,"00:00",NA,NA,NA,NA,NA,NA,NA,"",0
"2016-08-22 01:00:00",2016,8,22,"01:00",NA,NA,NA,NA,NA,NA,NA,"",1
"2016-08-22 02:00:00",2016,8,22,"02:00",NA,NA,NA,NA,NA,NA,NA,"",2
"2016-08-22 03:00:00",2016,8,22,"03:00",NA,NA,NA,NA,NA,NA,NA,"",3
"2016-08-22 04:00:00",2016,8,22,"04:00",NA,NA,NA,NA,NA,NA,NA,"",4
"2016-08-22 05:00:00",2016,8,22,"05:00",13.8,10.3,79,260,11,24.1,101.6,"",5
"2016-08-22 06:00:00",2016,8,22,"06:00",13.6,10.3,80,240,8,24.1,101.65,"",6
"2016-08-22 07:00:00",2016,8,22,"07:00",14.1,10.6,79,240,9,24.1,101.71,"Mainly Clear",7
"2016-08-22 08:00:00",2016,8,22,"08:00",14.5,10.2,75,220,12,24.1,101.76,"",8
"2016-08-22 09:00:00",2016,8,22,"09:00",14.2,10.7,79,190,13,24.1,101.82,"",9
"2016-08-22 10:00:00",2016,8,22,"10:00",14.6,10.7,77,200,9,24.1,101.88,"Mainly Clear",10
"2016-08-22 11:00:00",2016,8,22,"11:00",15.8,10.2,69,180,15,24.1,101.91,"",11
"2016-08-22 12:00:00",2016,8,22,"12:00",15.5,10.3,71,190,13,24.1,101.91,"",12
"2016-08-22 13:00:00",2016,8,22,"13:00",16.2,10.4,68,170,15,24.1,101.91,"Mainly Clear",13
"2016-08-22 14:00:00",2016,8,22,"14:00",17.3,9.3,59,160,11,24.1,101.93,"",14
"2016-08-22 15:00:00",2016,8,22,"15:00",15.9,11.1,73,220,12,24.1,101.95,"",15
"2016-08-22 16:00:00",2016,8,22,"16:00",16,10.8,71,230,9,24.1,101.95,"Mainly Clear",16
"2016-08-22 17:00:00",2016,8,22,"17:00",17.3,9.6,60,220,6,24.1,101.92,"",17
"2016-08-22 18:00:00",2016,8,22,"18:00",17.3,9.6,60,210,8,24.1,101.92,"",18
